"","COUNTRY","NAME_1","NAME_2","MAIZ_curr_t_l_ph_h_hp","SORG_curr_t_l_ph_h_hp","BEAN_curr_t_l_ph_h_hp","CHIC_curr_t_l_ph_h_hp","LENT_curr_t_l_ph_h_hp","WHEA_curr_t_l_ph_h_hp","BARL_curr_t_l_ph_h_hp","ACOF_curr_t_l_ph_h_hp","RCOF_curr_t_l_ph_h_hp","PMIL_curr_t_l_ph_h_hp","SMIL_curr_t_l_ph_h_hp","POTA_curr_t_l_ph_h_hp","SWPO_curr_t_l_ph_h_hp","CASS_curr_t_l_ph_h_hp","COWP_curr_t_l_ph_h_hp","PIGE_curr_t_l_ph_h_hp","SOYB_curr_t_l_ph_h_hp","GROU_curr_t_l_ph_h_hp","SUGC_curr_t_l_ph_h_hp","COTT_curr_t_l_ph_h_hp","COCO_curr_t_l_ph_h_hp","TEAS_curr_t_l_ph_h_hp","TOBA_curr_t_l_ph_h_hp","MAIZ_curr_t_l_ph_l_hp","SORG_curr_t_l_ph_l_hp","BEAN_curr_t_l_ph_l_hp","CHIC_curr_t_l_ph_l_hp","LENT_curr_t_l_ph_l_hp","WHEA_curr_t_l_ph_l_hp","BARL_curr_t_l_ph_l_hp","ACOF_curr_t_l_ph_l_hp","RCOF_curr_t_l_ph_l_hp","PMIL_curr_t_l_ph_l_hp","SMIL_curr_t_l_ph_l_hp","POTA_curr_t_l_ph_l_hp","SWPO_curr_t_l_ph_l_hp","CASS_curr_t_l_ph_l_hp","COWP_curr_t_l_ph_l_hp","PIGE_curr_t_l_ph_l_hp","SOYB_curr_t_l_ph_l_hp","GROU_curr_t_l_ph_l_hp","SUGC_curr_t_l_ph_l_hp","COTT_curr_t_l_ph_l_hp","COCO_curr_t_l_ph_l_hp","TEAS_curr_t_l_ph_l_hp","TOBA_curr_t_l_ph_l_hp","MAIZ_curr_t_h_ph_h_hp","SORG_curr_t_h_ph_h_hp","BEAN_curr_t_h_ph_h_hp","CHIC_curr_t_h_ph_h_hp","LENT_curr_t_h_ph_h_hp","WHEA_curr_t_h_ph_h_hp","BARL_curr_t_h_ph_h_hp","ACOF_curr_t_h_ph_h_hp","RCOF_curr_t_h_ph_h_hp","PMIL_curr_t_h_ph_h_hp","SMIL_curr_t_h_ph_h_hp","POTA_curr_t_h_ph_h_hp","SWPO_curr_t_h_ph_h_hp","CASS_curr_t_h_ph_h_hp","COWP_curr_t_h_ph_h_hp","PIGE_curr_t_h_ph_h_hp","SOYB_curr_t_h_ph_h_hp","GROU_curr_t_h_ph_h_hp","SUGC_curr_t_h_ph_h_hp","COTT_curr_t_h_ph_h_hp","COCO_curr_t_h_ph_h_hp","TEAS_curr_t_h_ph_h_hp","TOBA_curr_t_h_ph_h_hp","MAIZ_curr_t_h_ph_l_hp","SORG_curr_t_h_ph_l_hp","BEAN_curr_t_h_ph_l_hp","CHIC_curr_t_h_ph_l_hp","LENT_curr_t_h_ph_l_hp","WHEA_curr_t_h_ph_l_hp","BARL_curr_t_h_ph_l_hp","ACOF_curr_t_h_ph_l_hp","RCOF_curr_t_h_ph_l_hp","PMIL_curr_t_h_ph_l_hp","SMIL_curr_t_h_ph_l_hp","POTA_curr_t_h_ph_l_hp","SWPO_curr_t_h_ph_l_hp","CASS_curr_t_h_ph_l_hp","COWP_curr_t_h_ph_l_hp","PIGE_curr_t_h_ph_l_hp","SOYB_curr_t_h_ph_l_hp","GROU_curr_t_h_ph_l_hp","SUGC_curr_t_h_ph_l_hp","COTT_curr_t_h_ph_l_hp","COCO_curr_t_h_ph_l_hp","TEAS_curr_t_h_ph_l_hp","TOBA_curr_t_h_ph_l_hp","total","MAIZ_curr_t","SORG_curr_t","BEAN_curr_t","CHIC_curr_t","LENT_curr_t","WHEA_curr_t","BARL_curr_t","ACOF_curr_t","RCOF_curr_t","PMIL_curr_t","SMIL_curr_t","POTA_curr_t","SWPO_curr_t","CASS_curr_t","COWP_curr_t","PIGE_curr_t","SOYB_curr_t","GROU_curr_t","SUGC_curr_t","COTT_curr_t","COCO_curr_t","TEAS_curr_t","TOBA_curr_t","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"77","Kenya","Kericho","Sigowet/Soin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360.2324090598,42.0877750593208,336.924110914963,0,0,2.69750213038031,0,58.9164468530157,0,126.597339168731,0,156.114381097581,1720.70517583677,0,0,0,1.26536687119963,0.978005610617423,17484.6133280462,0,0,1652.88620519859,0,6688.31172656183,136.564169578392,745.055187940639,0,0,7.02186282244367,0,103.795758790796,0,262.270940974011,0,340.725969708225,3321.40730181386,390.741702094933,40.7072264847541,0,3.10350526366329,24.1917199770706,116903.316580366,16.1189671648689,0,2628.86551193558,0,156556.2,10048.5441356216,178.651944637712,1081.9792988556,0,0,9.71936495282398,0,162.712205643812,0,388.868280142742,0,496.840350805806,5042.11247765063,390.741702094933,40.7072264847541,0,4.36887213486293,25.169725587688,134387.929908412,16.1189671648689,0,4281.75171713417,0,0,0,24944.0180458471,131612.198131477,24944,15.9
"211","Kenya","Nakuru","Kuresoi South",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.32831656119,403.319376928535,0,0,21.8358398284844,0,6160.19887730479,90.567782640082,0,0,0,0,2.77018701469689,0,0,0,0,0,1027.35108380798,14.7837911785305,195.198109759522,0,0,6842.66733345161,2298.44983063626,0,0,92.0666020702395,0,33743.6912377529,473.920895629713,0,0,0,0,11.2690683212006,0,0,0,255.294412598793,0,53014.7,1027.35108380798,14.7837911785305,195.198109759522,0,0,8223.9956500128,2701.7692075648,0,0,113.902441898724,0,39903.8901150577,564.488678269794,0,0,0,0,14.0392553358975,0,0,0,255.294412598793,0,0,0,8060.02038027779,44954.6923652068,8060,15.2
"228","Kenya","Narok","Narok North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691.074760994932,0.21322566085413,103.175733005433,0,0,8374.15815259319,1940.38580724393,0,0,9.88659378264717,0,14618.2933131201,40.9587302253931,0,0,0,0,1.34819989900156,0,0,0,0,0,0,0,0,0,0,11837.3348559812,2232.69689704257,0,0,0.069979000985533,0,11943.1823491773,0,0,0,0,0,0,0,0,0,0,0,14104.0768510795,5.95324769909831,1108.5844791739,0,0,41279.9796852834,8753.47308162324,0,0,20.2534201999978,0,58621.728696103,66.3959169562623,0,0,0,0,2.1750959216156,0,0,0,0,3.54577573988131,175758.9,14795.1516120744,6.16647335995244,1211.76021217934,0,0,61491.4726938578,12926.5557859097,0,0,30.2099929836305,0,85183.2043584005,107.354647181655,0,0,0,0,3.52329582061716,0,0,0,0,3.54577573988131,0,25779.4945165255,26013.2840812021,123966.16624978,26013.3,14.8
"297","Kenya","West Pokot","Kapenguria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138.01751946204,69.5140471061832,155.573469883457,0,0,0,0,1.06905164527908,0,1.45024194191265,0,265.856790581944,0,0,0,0,0,0,0,0,0,0,0.113835601056614,7286.45603503955,206.542142991758,814.939798105245,0,0,99.090023925621,0,13.2759536831338,0,22.542881054802,0,1236.99272803635,175.004980256146,0,0,0,0.636830003750831,1.42840944692981,0,0,0,0,27.9717635671405,11516.5,8424.47355450159,276.056190097941,970.513267988702,0,0,99.090023925621,0,14.3450053284129,0,23.9931229967147,0,1502.84951861829,175.004980256146,0,0,0,0.636830003750831,1.42840944692981,0,0,0,0,28.0855991681971,0,0,1631.59495622187,9884.88154611042,1631.6,14.2
"99","Kenya","Kirinyaga","Mwea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312.44317239418,6.71562386280175,974.3249141899,388.872861302225,0.0409080020947457,0,0,215.954073717512,0,0,0,2954.2322017363,3354.83857350703,102.039565237628,14.8778857942241,1.50928297586665,1.95674529457651,0,0,0,0,269.789819102061,0,23260.7198923511,173.916809810367,5471.68405459203,116.993417998841,0.012272400882414,0,0,1413.17152462109,0,36.5119603166408,0,5351.11024505835,27178.1753286301,722.70523008685,228.719511089582,56.34266336195,7.65635690471536,0,0,66.7080972545853,0,1024.48732274818,29.1705333033963,75735.7,25573.1630647453,180.632433673169,6446.00896878193,505.866279301066,0.0531804029771596,0,0,1629.1255983386,0,36.5119603166408,0,8305.34244679466,30533.0139021371,824.744795324478,243.597396883806,57.8519463378167,9.61310219929187,0,0,66.7080972545853,0,1294.27714185024,29.1705333033963,0,0,10597.5956271164,65138.0852205287,10597.6,14
"167","Kenya","Meru","Tigania East",1022.0195699852,73.2199171676621,715.214247334799,0,28.7714512755392,0,0,79.3612467125413,0,20.3994337208553,0,4265.38116133632,127.640057807879,184.352061873883,17.8836684466427,17.5624432454391,0,0,0,19.074233226268,0,832.719537339523,15.8130568849174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21246.8408351984,1208.03556709841,6741.48252076891,0,78.0636551941332,18.1231476241028,5.43180001277923,830.658203763864,0,706.485267122208,0,5387.91575866293,4803.06101691498,3678.54612355173,562.910913804949,620.270902411055,0,73.8178328090614,0,458.89937979662,0,472.999164562228,155.176336373741,54468.1,22268.8604051836,1281.25548426607,7456.69676810371,0,106.835106469672,18.1231476241028,5.43180001277923,910.019450476405,0,726.884700843064,0,9653.29691999925,4930.70107472286,3862.89818542561,580.794582251591,637.833345656494,0,73.8178328090614,0,477.973613022888,0,1305.71870190175,170.989393258659,7419.41208635748,0,0,47048.7184256701,7419.4,13.6
"124","Kenya","Kitui","Mwingi West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565.78856261179,338.631429018551,516.131578207533,0,0,0,0,0,0,335.370277903214,0,49.751175228479,46.2010924073218,305.013175119682,743.499273865107,342.436261575966,0,0,0,22.1809424590551,0,0,0.174891600955391,15065.2293373851,1425.75585334539,2338.75706910647,0,0,0,0,166.176439013425,0,1169.54611847499,0,52.4249559152229,2350.81067532173,2579.17809798378,1900.84778646565,1289.92499980703,0,0,0,126.095863927177,0,0,46.5362354179285,32776.5,16631.0178999969,1764.38728236394,2854.88864731401,0,0,0,0,166.176439013425,0,1504.91639637821,0,102.176131143702,2397.01176772905,2884.19127310346,2644.34706033076,1632.361261383,0,0,0,148.276806386232,0,0,46.7111270188839,0,0,4265.17865999766,28511.2834321639,4265.2,13
"32","Kenya","Elgeyo-Marakwet","Keiyo South",1635.22615666059,1.85505092559448,268.036180912986,0,0,1390.76324633211,44.3071581956497,0,0,34.7650985673472,0,693.257678290774,6.81713223688547,0,0,0,0.0645264039887548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15517.3808295945,51.5891942541051,1830.86999090079,0,0,6761.40026622933,169.16228564406,10.6169781712452,0,733.694109237483,0,4008.71044530142,261.017974510414,0,0,0,1.09188955565968,26.8570240623874,324.104740029694,0,0,0,0,33771.6,17152.6069862551,53.4442451796996,2098.90617181378,0,0,8152.16351256143,213.46944383971,10.6169781712452,0,768.459207804831,0,4701.9681235922,267.8351067473,0,0,0,1.15641595964843,26.8570240623874,324.104740029694,0,0,0,0,4075.09222852592,0,0,29696.4957274911,4075.1,12.1
"3","Kenya","Baringo","Baringo North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713.095461603443,23.8804988976483,189.48028318332,0,0,0,0,9.48411723089703,0,0,0,140.854473877468,0,0,0,0,0.286621908792572,2.09427137326126,0,0,0,0,0,6607.32029206507,175.239009827934,1093.12990439039,0,0,0,0,94.3544492970821,0,2.1785400909996,0,336.650704500708,0.147650405269927,0,0,0,5.92759690052958,50.2386997974765,0,0,0,0,0,9444.4,7320.41575366851,199.119508725582,1282.61018757371,0,0,0,0,103.838566527979,0,2.1785400909996,0,477.505178378176,0.147650405269927,0,0,0,6.21421880932215,52.3329711707378,0,0,0,0,0,0,0,1079.17572807483,8365.18684727546,1079.2,11.4
"132","Kenya","Lamu","Lamu East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971.472204061483,28.3450168267098,0,0,0,0,0,0,0,3.10239247130642,0,0,51.260315757605,321.219708241068,11.0792095378954,0.983908791321468,0,0,0,0,0,0,0,6250.05896092675,180.744255001959,0,0,0,0,0,0,0,22.9162021457106,0,0,429.673239202104,4542.19722653027,97.3028341446419,8.58739186375217,0,0,0,0,0,0,0,12918.9,7221.53116498824,209.089271828669,0,0,0,0,0,0,0,26.018594617017,0,0,480.933554959709,4863.41693477134,108.382043682537,9.57130065507364,0,0,0,0,0,0,0,0,0,1387.46275568739,11531.4801098152,1387.5,10.7
"212","Kenya","Nakuru","Molo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937.93011872949,303.660268891321,0,0,12.5291418724817,0,3129.89288814017,51.7210182777926,0,0,0,0,1.45759672531433,0,0,0,0,0,3260.06597864111,9.97773051101683,832.344544249194,0,0,5381.48877889236,2537.83240737881,9.52145041865788,0,73.0038520621446,0,32780.9341289628,308.903688608752,0,0,0,0,10.8171003199951,0,0,0,41.9438472803392,0.108376798122299,50684.1,3260.06597864111,9.97773051101683,832.344544249194,0,0,7319.41889762185,2841.49267627013,9.52145041865788,0,85.5329939346262,0,35910.827017103,360.624706886544,0,0,0,0,12.2746970453095,0,0,0,41.9438472803392,0.108376798122299,0,0,5437.19103263657,45246.9418841233,5437.2,10.7
"142","Kenya","Machakos","Yatta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000.67764989036,170.939587718787,1238.91312658638,0,0,0,0,51.4060624302151,0,59.8773357834198,0,9.81802895038419,2087.35613753938,1071.07239521958,228.201586765665,723.789591035165,0,0,0,1.37123305046264,0,0,0,56844.516578798,1371.92772452195,11950.0749505005,0,0,0,0,1070.40006885406,0,364.161456087422,0,611.657757001875,16855.3851027413,10884.2033844973,2161.04789044841,7919.67497890821,0.268140599583411,0,0,152.971191064602,0,6.1906036265438,1.03446422272669,122836.9,63845.1942286884,1542.86731224074,13188.9880770869,0,0,0,0,1121.80613128427,0,424.038791870842,0,621.475785952259,18942.7412402806,11955.2757797169,2389.24947721408,8643.46456994338,0.268140599583411,0,0,154.342424115064,0,6.1906036265438,1.03446422272669,0,0,12643.4227349698,110193.514291872,12643.4,10.3
"11","Kenya","Bomet","Konoin",1432.08303175081,19.4641418981701,233.253783082109,0,0,0,0,7.27673466872176,0,18.4120794440969,0,1083.88219402605,248.2988661583,0,0,0,0,0,0,0,0,2208.3957217054,0,3505.67445504959,44.2853370270312,438.364909871987,0,0,293.645688648168,71.1417166309911,5.73169427015182,0,32.750672735491,0,2300.6581168784,507.769850240136,0,0,0,0,0,0,0,0,3662.24958764143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9485.25384172394,133.117414524313,1783.40243528256,0,0,592.723576119632,222.864414767426,47.3872880291717,0,121.743860334244,0,10602.075908012,1248.4483840142,0,0,0,0.751181208280371,1.16005116474276,0,0,0,13023.4088248958,6.32288148317184,53382,14423.0113285243,196.866893449514,2455.02112823665,0,0,886.3692647678,294.006131398417,60.3957169680453,0,172.906612513832,0,13986.6162189164,2004.51710041264,0,0,0,0.751181208280371,1.16005116474276,0,0,0,18894.0541342426,6.32288148317184,5251.06655273365,10862.2720289934,0,37268.6600615594,5251.1,9.8
"160","Kenya","Meru","Buuri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8489.8394863102,750.652603820909,0,0,0,0,18216.7664413003,0,0,0,0,0,0,0,0,0,0,0,26109.7687606832,734.802126911153,9275.814296566,0,27.9947034765166,22494.8920672293,2681.6259201883,1507.24628343805,0,86.2680326270181,0,188659.116128122,940.857136744307,668.666596676452,75.7030085514034,75.7106478138976,0.0537732010197668,63.7727688072014,0,112.666478711521,0,6257.28689667376,268.700879131954,287498.2,26109.7687606832,734.802126911153,9275.814296566,0,27.9947034765166,30984.7315535395,3432.2785240092,1507.24628343805,0,86.2680326270181,0,206875.882569423,940.857136744307,668.666596676452,75.7030085514034,75.7106478138976,0.0537732010197668,63.7727688072014,0,112.666478711521,0,6257.28689667376,268.700879131954,0,0,27457.2585314314,260040.946505553,27457.3,9.6
"257","Kenya","Taita Taveta","Voi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.626896165166,104.855417918367,38.3497368026553,0,4.52788310887985,0,0,0,0,0.699606298931599,0,0,60.9116964904633,120.562142471354,16.2105692533059,3.41927445144819,0,0,0,0,0,0,0,7510.37665826244,763.770304915438,306.39033196996,0,9.7568636046276,0,0,0.863459999389349,0,15.3823508029995,0,0,513.953402151225,966.522805057914,164.53476399489,77.4797934321913,0,0,0,11.6700078232093,0,0,0,11221.9,8042.00355442761,868.625722833804,344.740068772616,0,14.2847467135074,0,0,0.863459999389349,0,16.0819571019311,0,0,574.865098641688,1087.08494752927,180.745333248196,80.8990678836395,0,0,0,11.6700078232093,0,0,0,0,0,881.16322296057,10340.7007420143,881.2,7.9
"126","Kenya","Kwale","Lungalunga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.946853455607,105.952675085668,3.53666547532839,0,0,0,0,0,0,0.424895815765929,0,0,141.112464033813,863.24630213976,13.2308351715001,0.0990600004652142,0,0,0,0,0,0,0,5320.60418013091,1262.55632408031,169.102011148908,0,0,0,0,5.27093720010987,0,5.28896398532349,0,0,1526.30089631662,9102.03978085294,135.130469490752,1.41461827403554,0,1.27886224638924,0,0.187142412051058,0,6.24259068393212,0,19029,5686.55103358651,1368.50899916597,172.638676624236,0,0,0,0,5.27093720010987,0,5.71385980108942,0,0,1667.41336035043,9965.2860829927,148.361304662252,1.51367827450076,0,1.27886224638924,0,0.187142412051058,0,6.24259068393212,0,0,0,1493.54975117791,17535.4167768223,1493.5,7.8
"145","Kenya","Makueni","Kibwezi West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147.06098767545,77.7105865194244,523.847986420515,0,0,0,0,2.98418493761886,0,27.0103863528427,0,0,134.535938569696,92.8334590301688,321.711243366419,377.668751833218,0,0,0,72.9298261602526,0,0,0,28995.3391508102,1072.12534041369,4771.45539003159,0,0,3.32376081308865,0,8.29870256344086,0,531.523536947389,0,78.5438166980207,2360.86377540981,1029.01662345033,2179.1676000786,2770.15493044907,0,0.807832524774711,0,709.036237197102,0,0,0.751724390252209,48288.7,31142.4001384856,1149.83592693312,5295.3033764521,0,0,3.32376081308865,0,11.2828875010597,0,558.533923300232,0,78.5438166980207,2495.39971397951,1121.8500824805,2500.87884344502,3147.82368228229,0,0.807832524774711,0,781.966063357354,0,0,0.751724390252209,0,0,3778.2933508656,44510.4084217773,3778.3,7.8
"137","Kenya","Machakos","Masinga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623.44464641192,100.572561689656,502.503830734146,0,0,0,0,124.075668956803,0,25.0419387644148,0,644.540993424525,4737.13422937095,421.819759279544,123.182367608613,189.82400665422,0,0,0,22.3204166546313,0,82.1567512539059,11.9691258506714,68219.2692178783,1514.17407978054,9426.79630329912,0,0.0163632003299177,0,0,1928.30143088467,0,405.22460929413,0,492.105298499992,18147.6357768613,10705.6757107551,1815.41689923505,5741.38388014497,0.28357799873811,0,0,180.246759529422,0,19.5125406402444,37.2773626595432,128241.9,70842.7138642903,1614.74664147019,9929.30013403327,0,0.0163632003299177,0,0,2052.37709984147,0,430.266548058545,0,1136.64629192452,22884.7700062322,11127.4954700347,1938.59926684367,5931.20788679919,0.28357799873811,0,0,202.567176184054,0,101.66929189415,49.2464885102146,0,0,9608.586296654,118633.319810662,9608.6,7.5
"36","Kenya","Embu","Mbeere North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976.830023033261,97.9028154717853,226.038926293379,0,0,0,0,0,0,38.4142116941985,0,55.1764463750601,55.6969305603379,75.9627074037926,123.966425405303,46.2311281795742,0,0,0,5.36920115743169,0,0,17.0610745837512,13636.9332559153,1297.39641223914,2700.17863704438,0,0,0,0,144.99404928732,0,580.878708421146,0,152.655115706668,817.360216896377,1030.68739780109,1203.50812761874,514.332915533829,0,0,0,102.836622097576,0,80.3510996231331,304.512962906699,24285.3,14613.7632789485,1395.29922771092,2926.21756333776,0,0,0,0,144.99404928732,0,619.292920115344,0,207.831562081728,873.057147456715,1106.65010520489,1327.47455302404,560.564043713404,0,0,0,108.205823255008,0,80.3510996231331,321.574037490451,0,0,1718.64989015787,22566.6255210914,1718.6,7.1
"299","Kenya","West Pokot","Sigor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.984251853315,11.3969907842983,35.7443175027852,0,0,0,0,0.216982555623474,0,9.37624067683436,0,311.019010597898,6.5419198399353,0,0,0,0.113022000837207,0.09414720305233,0,0,0,0,0.0594120013480186,7262.89082111505,309.019988294662,480.037765611774,0,0,0,0,1.33149595063632,0,372.502758517679,0,213.398071348744,405.12688635652,0,0,0,1.52594929095301,6.1026966802,0,0,0,0,58.8085641520824,9731.3,7508.87507296836,320.41697907896,515.782083114559,0,0,0,0,1.5484785062598,0,381.878999194513,0,524.417081946642,411.668806196455,0,0,0,1.63897129179022,6.19684388325233,0,0,0,0,58.8679761534304,0,0,620.546295015927,9110.7449973183,620.5,6.4
"255","Kenya","Taita Taveta","Mwatate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.243939892734,134.64589319383,60.1658644481236,0,6.79182451006432,0,0,0,0,0.732100268619419,0,0,72.1282698110444,157.460895327258,22.8007649280854,5.17026349604714,0,0,0,0,0,0,0,11724.2926040207,1537.14570961616,348.165454511323,0,4.71563614050939,0,0,0,0,11.8900303989249,0,0,1061.06798280408,2411.7928995482,199.269775431701,31.8334810552889,0,0,0,0,0,0,0,18432.3,12366.5365439134,1671.79160280999,408.331318959446,0,11.5074606505737,0,0,0,0,12.6221306675443,0,0,1133.19625261512,2569.25379487546,222.070540359786,37.003744551336,0,0,0,0,0,0,0,0,0,1102.13981587581,17330.1735735269,1102.1,6
"156","Kenya","Marsabit","Laisamis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.3694979125081,1.26555329471979,28.01985933115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5389.79337489704,103.966526722027,1942.38617408308,0,0,4.83749089570904,15.6467892314072,0,0,1.79753436127763,0,11.9804498473982,4.50655106511962,0,0,0,0,12.8972751034492,0,0,0,0,0,7615.5,5488.16287280955,105.232080016747,1970.40603341423,0,0,4.83749089570904,15.6467892314072,0,0,1.79753436127763,0,11.9804498473982,4.50655106511962,0,0,0,0,12.8972751034492,0,0,0,0,0,0,0,127.654910538378,7487.81216620651,127.7,1.7
"1","Kenya","Baringo","805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5328.83500628988,60.5368187170061,539.223963324104,0,0,45.8181234269287,24.9625743287811,14.3928299702751,0,17.6791827545961,0,2325.05992418744,41.8028225455485,0,0,0,9.13663765526962,0.290012787677956,0,0,0,0,0.986983213086653,8408.7,5328.83500628988,60.5368187170061,539.223963324104,0,0,45.8181234269287,24.9625743287811,14.3928299702751,0,17.6791827545961,0,2325.05992418744,41.8028225455485,0,0,0,9.13663765526962,0.290012787677956,0,0,0,0,0.986983213086653,0,0,0,8408.72487920059,0,0
"2","Kenya","Baringo","Baringo Central",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5893.83624967631,118.955130302832,1003.36815997337,0,0,44.0778172355125,0,78.3338974786225,0,141.572095350587,0,574.799313486638,61.3951096388753,0,0,0,2.38727716060591,33.1409103967655,0,0,0,0,0,7951.9,5893.83624967631,118.955130302832,1003.36815997337,0,0,44.0778172355125,0,78.3338974786225,0,141.572095350587,0,574.799313486638,61.3951096388753,0,0,0,2.38727716060591,33.1409103967655,0,0,0,0,0,0,0,0,7951.86596070012,0,0
"4","Kenya","Baringo","Baringo South",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4834.21198746376,146.727768713941,769.750180562741,0,0,256.003554387153,2.65823994375228,66.6630561332708,0,2.92984143696204,0,1116.72962243211,2.8011093917475,0,0,0,1.8974594942707,57.9550579248296,0,0,0,18.1276922494011,0.112067997334868,7276.6,4834.21198746376,146.727768713941,769.750180562741,0,0,256.003554387153,2.65823994375228,66.6630561332708,0,2.92984143696204,0,1116.72962243211,2.8011093917475,0,0,0,1.8974594942707,57.9550579248296,0,0,0,18.1276922494011,0.112067997334868,0,0,0,7276.56763813127,0,0
